('gamechanger', 0.11223159895846703)
('sport', 0.048241756007418646)
('sports', 0.043944959600499926)
('confidencecritical', 0.037410532986155674)
('toughness', 0.037410532986155674)
('tireless', 0.037410532986155674)
('amateur', 0.037410532986155674)
('gamechanger.', 0.037410532986155674)
("dick's", 0.037410532986155674)
('gc.', 0.037410532986155674)
('hero', 0.034615585054363164)
('youth', 0.032980645479231026)
('stakeholder', 0.031279883261272144)
('infrastructure', 0.030852319489920656)
('applications', 0.0307239846724537)
('sporting', 0.03018569830127209)
('athlete', 0.02902569069844519)
('warehouse', 0.028931292750866845)
('equivalent', 0.02845538762210017)
('goods', 0.027390752254062734)
('futures', 0.027390752254062734)
('transform', 0.02733038607108178)
('relied', 0.02676917768601171)
('life-changing', 0.026490981000480814)
('exist.', 0.026490981000480814)
('looker', 0.025986291661757206)
('manhattan', 0.025986291661757206)
('propel', 0.025537801951435807)
('parent', 0.02533097452840232)
('thank', 0.025134240372377343)
('fan', 0.02476741943989638)
('volunteer', 0.02476741943989638)
('open-ended', 0.02459580846834966)
('server-side', 0.02383273777374238)
('power', 0.02361876259854815)
('data-centric', 0.02356382169491833)
('excel vba', 0.02356382169491833)
('platform', 0.023001451491829184)
("we're", 0.0227634917124881)
('young', 0.022536033758011723)
('lesson', 0.0224364671486758)
("you'll", 0.022141467825949612)
('question', 0.022082990438462825)
('product', 0.021693433721253978)
('downtown', 0.02140131099888648)
('optional', 0.021325939871720337)
('150', 0.021179296899054997)
('use', 0.02113270247746039)
('relentless', 0.021107928013472423)
('maintain', 0.020813335093914517)
('else', 0.02076888507058508)
('celebrate', 0.02070436794207068)
('contributes', 0.02045615213924793)
('scoring', 0.02045615213924793)
('terabyte', 0.020337548517245313)
('we', 0.020129275936773366)
('simply', 0.019947926818190496)
('about', 0.01993688660010199)
('particularly', 0.01944948721649657)
('negotiate', 0.01917754882961067)
('raw', 0.018881860850725674)
('useful', 0.018531011916374768)
('user', 0.018463711510558395)
('coach', 0.0183843696975318)
('product marketing', 0.0183843696975318)
('varied', 0.018039525993119605)
('inspire', 0.017845942693359852)
(u'panda', 0.017752528262478074)
('app', 0.017601491588431085)
('statistic', 0.017142440258395474)
('derive', 0.0170482687979848)
('update', 0.016896092317586868)
('toward', 0.016607955856720865)
('50', 0.016339043546992827)
('organized', 0.016339043546992827)
('engineer', 0.015637643561055015)
('coaching', 0.015571502889654027)
('simple', 0.015311272570957237)
('library', 0.015228132168391714)
('communities.', 0.015228132168391714)
('shared', 0.015179058558712405)
('accurate', 0.014866331280959823)
('best', 0.014844874426462311)
('family', 0.01480659453945614)
('insight', 0.01479752706459262)
('teams', 0.014733147069592216)
('numpy', 0.014465646375433423)
('attention', 0.014411522801074987)
('ecosystem', 0.01437140162996683)
('delivers', 0.014266323569934587)
('discover', 0.014240476427129993)
('headquartered', 0.014113669177306894)
('interact', 0.014088779370202415)
('modern', 0.014088779370202415)
('live', 0.014051730395860815)
('company.', 0.01401501875644425)
('pipeline', 0.01401501875644425)
('commitment', 0.01393063623306319)
('build', 0.013704339174977799)
('answer', 0.013631823564221884)
('proud', 0.01359872799970107)
('meaningful', 0.013384772453197958)
('write', 0.013312491961407134)
('upon', 0.013201463212949772)
('throughout', 0.01298817736721228)
('help', 0.012830126507703822)
('metric', 0.012776639384594161)
('model', 0.012479119692755168)
('would', 0.012367978063468711)
('mobile', 0.012162779768905578)
('mongodb', 0.011923773241215222)
('team', 0.011871666301765298)
('detail', 0.011866171590072918)
('teamwork', 0.011550040920572576)
('matter', 0.011452092168480912)
('operational', 0.011445646088264193)
('000', 0.011432784763956835)
('find', 0.011407184547025334)
('believe', 0.011337610748950915)
('define', 0.01126305675798041)
('analyzing', 0.011232394935251125)
('architect', 0.011165748669986628)
('nosql', 0.011035672839784363)
('actionable', 0.0108039180124128)
('solution', 0.010700566710628879)
('etc.', 0.010674191747193846)
('proficiency', 0.01055366910841409)
('verbal', 0.010371973220685648)
('million', 0.01023610662637591)
('production', 0.010160476055476136)
("bachelor's", 0.009902018158149421)
('the', 0.009880425809493765)
('economics', 0.009663273485320409)
('around', 0.00963029261041331)
('closely', 0.009613902802425835)
('mission', 0.00960165402573345)
('effectively', 0.009544980042647859)
('business', 0.00948011583343616)
('requirements', 0.00912903448202157)
(u'Engineering', 0.00908217309180132)
('analyst', 0.009071435845741797)
('impact', 0.009039394634036808)
('life', 0.009007606076233738)
('without', 0.008965607530773897)
('[0]', 0.008855704558646704)
('predictive', 0.00865415527231037)
('improve', 0.008561759562712313)
('also', 0.008549179911585776)
('understand', 0.008474515376791433)
('u', 0.008452996189908305)
('report', 0.00836805008134044)
('source', 0.008326238973191532)
('part', 0.008302540182562554)
('as', 0.008302540182562554)
('written', 0.008296637189909629)
('microsoft excel', 0.00829368893186496)
('business intelligence', 0.008238077857961375)
('excellent', 0.008151803601990297)
('responsible', 0.007992801562959168)
('database', 0.007938465177094414)
('requirement', 0.007697540023862421)
('our', 0.007697540023862421)
('building', 0.007662107775587849)
('make', 0.007626984258883219)
('you', 0.007427188679353184)
('mathematics', 0.007370537427725023)
('application', 0.007266415678324985)
('problem', 0.007236830066521615)
('need', 0.007171603598031919)
('advanced', 0.007153794289846578)
(u'Mathematics', 0.0069123892321873055)
('field', 0.006889441264475706)
('understanding', 0.006835714383241715)
('experience', 0.006827465678865548)
('leadership', 0.006662937988725089)
('complex', 0.006637453206499514)
(u'Economics', 0.006616014304534117)
('communication', 0.006383747415769582)
('intelligence', 0.006330881491478948)
('position', 0.00627691263217536)
('related', 0.006029149381591471)
('computer science', 0.005669287351561373)
('tool', 0.005539235636499746)
('sql', 0.005499547248653605)
('skill', 0.005058648955523328)
('engineering', 0.0049389305527163495)
('degree', 0.00493380522127903)
(u'Business', 0.0043617513998956215)
('data', 0.004304086253509098)
(u'Data Science', 0.004142294284697833)
('work', 0.003917224359361305)
(u'Bachelor', 0.003674914627701237)
(u'Computer Science', 0.003650628009484668)
('science', 0.0028348140652987596)
('r', 0.0022378722040884724)
('python', 0.0021018206159405884)
