('greater', 0.236706758582984)
('anthem', 0.20413723572316553)
('fond', 0.15783036199745798)
('lac', 0.15783036199745798)
('du', 0.1497210635743096)
('wi', 0.13950455857701743)
('care', 0.11550508519287768)
('health', 0.10500085994245288)
('work..', 0.10434748996208411)
('talent.', 0.09766741007797572)
('vision.', 0.0953392217360204)
('/', 0.0922497248877845)
('inc', 0.09014276985327568)
('', 0.08038892402780258)
('powerful', 0.07777521656362521)
('read', 0.07696975540608977)
('communities.', 0.0755315355552229)
('foundation', 0.06975764964375636)
('upon', 0.06547925753623088)
('inc.', 0.06126501450569628)
('exceptional', 0.060251200824271475)
('combination', 0.0599119069658461)
('your', 0.05299682751658616)
('together', 0.052917625100392086)
('creating', 0.049643797508960516)
('.', 0.049135806562353654)
('access', 0.0463892405019291)
('[0]', 0.043924294610887656)
('future', 0.04345920970794464)
('u', 0.0419268611019452)
('member', 0.041896469697873626)
('report', 0.04150552840344858)
('at', 0.04140156799017514)
('innovative', 0.0405178004070617)
('join', 0.039361406744995)
('our', 0.03817979851835761)
('drive', 0.03809173344866664)
('value', 0.037255844561836386)
('this', 0.03195677600910519)
('customer', 0.03172719908982286)
('job', 0.028543388766867676)
('opportunity', 0.02530164465281093)
('Bachelor', 0.018227576553398135)
