"cluster_number","position_number","[0]","(5, 10]","(2, 5]","(0, 2]","(20, 30)","(10, 15]","(15, 20]","Bachelor","Doctor","Master","bioinformatics","data science","design","computer science","information","science","business","management","machine learning","big data","communication","statistic","data analytics","computational biolog","phd","biology","informatics","genetics","computational biology","computing","analytics","software engineering","engineering","chemistry","physic","information system","biostatistics","medicine","predictive analytics","big data analytics","biochemistry","medical informatics","biomedical informatics","electrical engineering","data mining","natural language processing","electrical","biophysics","mathematics","general","biomedical engineering","imaging science","information systems","molecular biology","computational mathematics","project management","machine learning big data","computer engineering","applied statistic","automation","health sciences","computer science mathematics","epidemiology","data mining machine learning","information technology","marketing","computer science computer engineering","law","data science analytics","ee computer science","genetics genomics","chemistry biochemistry","development practice","biotechnology","environmental science","life sciences","statistics computer science","bioinformatics computational biology","health informatics","statistical genetics","english","physics computer science","philosophy","computer science engineering","data management analysis","computer sciences","robotics","pharmacy","applied math","computational genetics","psychology","business analysis","data analyst","finance","high performance computing","computer security","scientific computing","computer science statistics","history","mechanical","machine learning data mining","corporate innovation","applied econometrics","mba","economics computer science","bio-statistics","economics computation","systems/industrial engineering","mathematics biology","quantitative finance","finance statistics","computer science data mining","mathematical engineering","quantitative economics","pharmaceutical science","computer science computational biology","journalism","financial engineering","applied science technology","physics mathematics","anthropology","it strategy","applied mathematics computer science","information science","industrial engineering operations research","management science engineering","analytics predictive modeling","economics math","computational physics","operations research industrial engineering","telecommunication","civil engineering","management science","public policy","finance data analytics","health services research","computational engineering","economic development","operations research","linguistics","information retrieval","applied economics","financial mathematics","human resource management","business analytics predictive analytics","transportation","urban planning","mathematical statistics","technology management","marketing management","entrepreneurship","management marketing","mathematics finance","chemical engineering","supply chain management","school computer science","artificial intelligence machine learning","digital communication","econometrics","geosciences","decision sciences","aerospace engineering","computer engineering computer science","machine learning applied statistics","industrial engineering","information technology management","statistical computing","strategy marketing","mathematics statistics economics","engineering science","computational neuroscience","mathematical finance","survey sampling","applied statistics","statistics applied mathematics","behavioral economics","epidemiology biostatistics","economics finance","probability statistics","computer science operation research","machine learning statistics","marketing analytics","finance marketing","statistics actuarial science","operations research financial engineering","computer science data science","marketing research","high technology","data mining predictive analysis","computational finance","machine learning data science","biostatistics epidemiology","business management","ee cs","applied mathematics economics","mathematics economics","physics economics","statistical science","library science","public health","coursera","marketing finance","materials science","mathematics computer science","economics","biological sciences","geography","informatics data science computer science","knowledge management","operations strategy","computational chemistry","machine learning artificial intelligence","information systems technology","mathematics statistics","astronomy","political science","statistics communications","intelligent systems","reinforcement learning","criminology","finance accounting","statistics economics","physical chemistry","survey methodology","operations management","ece","music","health services","environmental engineering","banking finance","machine learning engineer","microbiology","agricultural engineering","telecommunication networking","business economics","systems engineering","industrial engineering statistics","computational mathematical engineering","economics public policy","transportation engineering","data science operations research","astrophysics","neuroscience","international business","applied mathematics","data science business analytics","ee","finance economics","computer science economics","marketing intelligence","network security","computer science applied math","energy economics","analytics analytics","economics management","management information systems","master science","computer application","public policy analysis","computer science/artificial intelligence","artificial intelligence","business intelligence data analytics","applied math computer science","strategic intelligence","mathematical sciences","computational science","music technology","general management","statistics information tech","material science engineering","sustainability","mechanical engineering","electrical engineering physics","distributed systems","digital media","statistics probability","computer science machine learning","spatial analytics","business analytics","bioengineering","business leadership","health economics outcomes research","earth sciences","hydrology","information data science","computer science systems","computer science artificial intelligence","data mining predictive analytics","computer science operations research","experimental psychology","organizational psychology","finance mathematics","brigham women's hospital","math course","machine learning business analytics","marketing strategy","analytics data science","analytics / data science","marketing analysis","management technology","quantitative methods","statistics analytics","statistics operations research","operation research industrial engineering","sociology","information management","accounting finance","actuarial science","berkeley","analytics data sciences","industrial/organizational psychology","informatics data mining","economic research","accounting","information engineering","mathematics physics","economics mathematics","agronomy crop science","corporate finance","computational social science","software systems","quantitative marketing","environmental health","advanced analytics","business intelligence analytics","computational biology bioinformatics","food science","applied physics","neuroscience computer science","finance/economics","behavioral psychology","electrical engineering computer science","data informatics","statistics data mining","mathematics economics statistics","cognitive science","computational science engineering","master information data science","medical imaging","data science engineering","statistical practice","business administration","electronics","web development","integrated marketing communication","economics political science","space physics","operations supply chain","business communications","information system management","engineering management","human resources management","data mining / machine learning","computer science machine learning artificial intelligence","computational linguistics","computer science software engineering","electrical computer engineering","graph theory","environmental health sciences","data analytics business","computer information systems","cognitive neuroscience","psychology computer science","engineering physics","industrial engineering management science","applied mathematics statistics","economics statistics","research","data scientist","analysis","data","bioinformatics","data science","computer science","science","python","integration","data analysis","management","cancer research","r","machine learning","genomics","big data","programming","laboratory","sequencing","collaboration","communication","organization","cancer","strategy","education","oracle","mentoring","healthcare","data analytics","data management","matlab","metabolomics","biology","genetics","informatics","computational biology","testing","training","recruiting","software development","software engineering","sql","analytics","clinical research","data acquisition","modeling","processing","scientific programming","dna","agile","scripting","innovation","chemistry","engineering","dna sequencing","statistical analysis","numpy","linux","r d","medicine","signal processing","proteomics","biostatistics","predictive analytics","biochemistry","data mining","biomedical informatics","big data analytics","electrical engineering","natural language processing","distributed computing","leadership","information theory","panda","writing","data visualization","problem solving","visualization","biophysics","access","nosql","construction","aws","security","java","mathematics","deep learning","data munging","architecture","algorithm development","product development","cloud computing","statistical modeling","matplotlib","storage","computational mathematics","clustering","business process","insurance","consulting","tensorflow","molecular biology","perl","bash","critical thinking","continuous improvement","go","biomedical engineering","mixed model","c","classification","predictive modeling","cell","system design","characterization","git","spss","search","operating systems","tableau","c++","optimization","information technology","project management","debugging","weka","experimental design","teaching","infectious diseases","data warehousing","risk modeling","automation","defense","government","jmp","data collection","neural networks","simulation","marketing","hipaa","ehr","spotfire","open source","application development","gmp","epidemiology","command","mysql","unix","theano","nanotechnology","policy","intelligence","drug discovery","data engineering","open source software","biotechnology","publishing","private equity","security clearance","scheme","procurement","statistical software","knime","environmental science","life sciences","theory","process improvement","exploratory data analysis","data wrangling","higher education","statistical inference","apis","process optimization","intellectual property","military","immunology","energy","operational excellence","cro","cluster","in vitro","biomarkers","manufacturing","fda","regression","bayesian statistic","scala","nlp","github","pmp","troubleshooting","risk assessment","drug development","image processing","health informatics","interaction design","quantitative analysis","team building","business development","pcr","population genetics","robotics","molecular modeling","mongodb","etl","image analysis","apache","product design","database management","computer security","principal component analysis","editing","text mining","software design","cluster analysis","html","scientific writing","molecular genetics","grant writing","disaster recovery","database design","geospatial data","hardware","algorithm design","health insurance","finance","performance improvement","system administration","ansible","project portfolio management","hadoop","rnaseq","documentation","psychology","amazon web services","pmo","maven","test driven development","networking","clojure","computational genomics","scientific computing","thought leadership","primary research","oracle database","customer service","time management","customer satisfaction","ggplot","shiny","sequence analysis","bayesian statistics","devops","regression analysis","probability","dashboard","spring","web applications","microscopy","virtualization","cheminformatics","ruby","api development","high performance computing","information security","docker","microarray","r programming","scrum","portfolio management","philosophy","business analysis","negotiation","validation","data architecture","web services","statistical programming","ip","bioconductor","data integration","quality control","soa","probability theory","database administration","teamwork","simulation modeling","statistical tools","english","asset management","solver","quickbooks","systems biology","science communication","erwin","computer architecture","artificial neural networks","attribution modeling","managed care","people skills","asp.net mvc","apache pig","energy efficiency","crm","business process management","dynamic programming","bayesian method","powershell","electronic trading","speech recognition","optimization algorithms","scalability","community outreach","windows server","netezza","root","quality management","assembly language","graphical models","shell scripting","cissp","strategic partnerships","oracle e-business suite","segmentation","biometrics","system testing","quantitative finance","computer hardware","cplex","solution architecture","asp.net","product lifecycle management","unix shell scripting","financial markets","environmental engineering","cartography","digital analytics","high availability","advanced analytics","extract transform load etl","google docs","regression testing","crystal ball","mathematica","d3","technical writing","strategic communications","trading","rdf","proposal writing","cognitive science","relational databases","design experiments","social networking","technical recruiting","mobile marketing","customer relationship management crm","cognos","trading systems","microcontrollers","prezi","new business development","lean startup","economic modeling","adobe creative suite","hydrology","database marketing","hidden markov models","literature reviews","complex systems","data warehouse architecture","penetration testing","geospatial intelligence","financial analysis","spss modeler","technical training","graph databases","object recognition","fundraising","mpi","rf","medicare","marketing strategy","ggplot2","nanomaterials","budgeting","evolutionary computation","grid computing","direct marketing",".net framework","ms project","human computer interaction","customer insight","organizational leadership","instructional design","graph theory","batch processing","data quality","user experience design","erp","optimal control","digital imaging","html 5","eclipse","heroku","fortran","credit scoring","xml","french","nmr","mathematical modeling","core java","it management","sap netweaver","sap bi","operations management","sap erp","data cleaning","visual analytics","information assurance","applied mathematics","team management","accounting","government contracting","systems analysis","vb.net","stata","windows azure","public relations","performance testing","bootstrapping","web scraping","photoshop","jira","weblogic","adult education","microbiology","scipy","internet things","marketing mix modeling","disease management","actuarial science","web design","3d visualization","pre-sales","gsm","smart grid","discrete event simulation","soc","crystal reports","feature extraction","commodity","quantitative models","sentiment analysis","toad","oop","postgresql","organizational development","fourier analysis","six sigma","report writing","gpu","traffic engineering","dod","process modeling","decision modeling","public policy","google adwords","octave","voip","materials science","statistical arbitrage","data-driven decision making","avro","monte carlo simulation","quality assurance","written oral presentation skills","scalding","vhdl","pricing analysis","demand generation","quantitative analytics","hardware diagnostics","product strategy","management consulting","android development","gis analysis","arcgis","outlook","json","network optimization","hedis","scientific analysis","wifi","restful webservices","remote sensing","saas","rdbms","microsoft crm","julia","sap bw","firmware","ic","node.js","causal inference","renewable energy","marketing communications","arduino","oozie","trading strategies","technical documentation","bootstrap","display advertising","test automation","visual basic","solution selling","agile methodologies","seo","omniture","nonlinear optimization","system architecture","client presentation","web mining","cuda","junit","cyber-security","it strategy","marketing research","presentation skills","qualtrics","customer support","rapidminer","healthcare information technology","functional programming","business strategy","illustrator","risk analytics","chinese","microeconomics","physical chemistry","excel","h2o","information extraction","mac os","digital strategy","pricing","economic development","gcp","apache hive","process development","os x","air force","program development","quantitative research","random forest","bloomberg","mahout","genetic algorithms","microsoft word","informatica","ecology","asic","financial risk","decision trees","business modeling","linq","due diligence","policy analysis","computational chemistry","subversion","sas base","market research","clinical trials","xslt","web 2.0","ssis","semiconductor device","mechanical engineering","advertising","medical imaging","ubuntu","corporate development","groovy","mercurial","mac os x","visio","product management","recommender systems","spring framework","sdlc","research design","event management","failure analysis","change management","data structures","data modeling","convex optimization","time series analysis","analytical skills","opengl","spark","competitive intelligence","trend analysis","website development","biomarker discovery","css3","credit analysis","awk","hedge funds","information visualization","spectroscopy","survey design","it service management","powerpivot","vba","game design",".net","gas","conjoint analysis","arena","event planning","community development","windows 7","gurobi","presto","transportation","apache spark","marketing management","survey methodology","bayesian inference","music","proofreading","design thinking","statistica","vbscript","arm","consumer insights","jsp","user research","non-profits","data entry","design patterns","android","kalman filtering","pivot tables","mapreduce","latex","political science","quality improvement","cognition","unsupervised learning","sas enterprise miner","market making","aerospace","clinical data management","cognitive neuroscience","mri","eviews","splunk","fixed income","strategic planning","emerging markets","requirements analysis","active directory","earth science","market data","credit cards","mllib","human factors","astronomy","decision analysis","solaris","industrial organization","engineering management","real estate","business insights","game theory","olap","performance measurement","openmp","lua","customer analysis","facebook","pl","nltk","fraud","web content","energy policy","svm","sql development","crowdsourcing","eye tracking","mobile devices","public speaking","civil engineering","credit","vendor management","medicaid","dimensional modeling","computer graphics","mvc","wordpress","test planning","bloomberg terminal","ant","semantic web","pig","social sciences","ajax","data governance","global health","digital marketing","logistics","online marketing","jdbc","amazon redshift","investment strategies","credit risk","content strategy","sap","account management","clinical development","keynote","neuroscience","flask","retail","21 cfr part 11","investment management","dsp","b testing","public health","simulink","programming languages","etl tools","personalization","national security","opencv","strategic thinking","financial engineering","amazon s3","servlets","quantitative investing","sparql","financial risk management","visual basic applications vba","linux system administration","distributed systems","sas","model validation","data migration","sem","eeg","revenue analysis","jquery","linear regression","health services research","esri","strategic consulting","integer programming","risk management","google analytics","water","video editing","control theory","user interface design","monetization","t-sql","healthcare industry","investment banking","random forests","statistical sampling","microsoft office","partial differential equations","information architecture","program evaluation","sqoop","r studio","economics","embedded software","tcl","pharmaceutical industry","algebra","hypothesis testing","anomaly detection","asp","data center","calculus","econometrics","association rules","business objects","operational planning","hl7","idl","information design","power bi","lean manufacturing","microsoft project","lingo","neo4j","systems design","statistical data analysis","climate change","combinatorial optimization","urban planning","cobol","metrology","digital media","usability testing","governance","astrophysics","experimentation","photography","model selection","market analysis","multivariate analysis","hbase","supply chain","database development","customer retention","embedded c","structural equation modeling","drupal","statistical computing","logistic regression","elasticsearch","agent-based modeling","transportation engineering","qualitative research","knowledge management","go-to-market strategy","venture capital","lte","discrete mathematics","customer acquisition","process automation","visual studio","network science","spatial analysis","adobe photoshop","b2b marketing","business intelligence","greenplum","editorial","redis","wireless","software development life cycle sdlc","factor analysis","politics","digital signal processing","excel vba","qlikview","cart","distributed algorithms","soap","economic research","network security","performance tuning","corporate finance","collaborative problem solving","ec2","organizational effectiveness","requirements management","sql server","instrumentation","emacs","sustainability","microsoft azure","competitive analysis","ppc","tomcat","ssrs","outsourcing","parallel programming","data security","rapid prototyping","hedging","teradata","health economics","project coordination","computational linguistics","anova","product marketing","content management","blogging","supply chain optimization","large-scale data analysis","econometric modeling","web crawling","performance metrics","cdma","mathematical programming","erdas imagine","direct mail","web development","advertising research","strategic leadership","cryptography","consumer behaviour","campaign management","gephi","survey research","microsoft powerpoint","lamp","pharmacovigilance","mandarin","educational technology","text classification","fraud detection","pca","linear algebra","financial modeling","innovation management","hibernate","coaching","computational physics","financial services","salesforce.com","teradata sql","enterprise risk management","project planning","lisp","market basket analysis","employee engagement","aerospace engineering","parallel computing","business process design","pattern recognition","software service saas","scikit-learn","oracle sql","entrepreneurship","sociology","master data management","stochastic processes","army","abap","sustainable development","edc","email marketing","cloudera","graphic design","proprietary trading","semiconductor industry","ampl","translation","centos","electronics","hive","ruby rails","product launch","jenkins","lean six sigma","j2ee","hdfs","evolutionary biology","talent management","apache kafka","business requirements","word","computer forensics","market risk","verilog","professional services","team leadership","customer analytics","oracle pl","start-ups","sd","mobile advertising","collaborative filtering","postgis","property casualty insurance","bayesian network","chaid","demand forecasting","sharepoint","object oriented design","bigquery","commodity markets","sap hana","nanofabrication","process engineering","risk analysis","tcp","user acceptance testing","performance management","rstudio","reinforcement learning","research development r d","b2b","envi","analysis services","pharmacology","survival analysis","root cause analysis","microsoft access","xquery","flume","amazon ec2","uml","scientific visualization","semantic analysis","basel ii","datastage","text analytics","cell biology","agile project management","semantics","unit testing","software quality assurance","social media","copywriting","fuzzy logic","petroleum","lucene","wcf","technical leadership","alteryx","web marketing","customer segmentation strategy","javascript","ms office suite","technical communication","cassandra","operations research","automotive","computational neuroscience","multivariate testing","healthcare consulting","pyspark","web analytics","chemical engineering","integrated marketing","counterterrorism","linear programming","db2","geography","forecasting","itil","microsoft sql server","glm","html5","netbeans","clinical study design","obiee","sql db2","microsoft excel","human resources","cascading style sheets css","knowledge representation","probabilistic models","application architecture","sql database design","equity research","lead generation","behavioral targeting","mobile applications","solr","enterprise software","numerical analysis","international business","user experience","cad","d3.js","user interface","meta-analysis","systems engineering","field work","decision support","rest","dreamweaver","sales operations","program management","oracle sql developer","gps","statistical learning","machine vision","pentaho","supply chain management","product innovation","minitab","business transformation","business process improvement","business process re-engineering","apache storm","german","tutoring","e-learning","geospatial modeling","multivariate statistics","online advertising","marketing analytics","computer vision","intelligence analysis","secondary research","executive management","django","financial reporting","portfolio optimization","sas programming","microstrategy","creative problem solving","valuation","pricing strategy","google cloud platform","mathematical statistics","dimensionality reduction","marketing automation","haskell","cloudera impala","linguistics","objective-c","artificial intelligence","sip","swift","healthcare analytics","statistical consulting","questionnaire design","amazon web services aws","radar","owl","communication skills","spanish","data processing","emr","indesign","reverse engineering","sas enterprise guide","capital markets","psychometrics","customer relations","outcomes research","reliability engineering","vulnerability assessment","fluorescence","unstructured data","staff development","customer experience","contract negotiation","reporting analysis","multi-channel marketing","powerpoint","business planning","health policy","foreign policy","stochastic modeling","information retrieval","personalized medicine","visual c","e-commerce","business analytics","industrial engineering","leadership development","structured finance","banking","information management","pricing optimization","enterprise architecture","vmware","regular expressions","assay development","social network analysis","sql server reporting services ssrs","aviation","online research","vertica","military experience","spring mvc","oncology","angularjs","regression models","business intelligence tools","inventory management","php","job analysis","dashboarding","impala","autocad","mathematical analysis","sybase","technical analysis","software documentation","differential equations","development","analysis","design","model","product","information","report","data analysis","insight","understand","modeling","processing","communicate","statistical model","implement","interface","data mining","evaluation","large data set","prototype","statistical method","extract","provide leadership","pattern","analytic","improvement","optimization","decision-making","simulation","data collection","formulate","presentation","ownership","data wrangling","provide mentorship","documentation","transformation","predict","mine data","quantitative analysis","recommendation","manage data","build model","analytical method","cross-functionally","manage decision","normalization","business recommendation","quantitative information","validate model","complex data set","solve problem","data infrastructure","experiment analysis","create rule","ad-hoc exploratory","visual display","product launch","non-routine analysis problem","mapping","explore opportunity","evaluate experiment","support platform","cost-benefit","tactical initiative","prioritize lead","collect data","develop system","ongoing deliverable","engineering design","test model","financial model","construct","automate analyse","ass improvement","product decision","due diligence","product leadership","requirement specification","business problem","test hypothesis","ensure accuracy","key decision","data sourcing","problem statement","discover pattern","exploratory analysis","design experiment","go-to-market strategy","data aggregation","drive model","identify opportunity","product operation","build solution","drive key decision","automate report","forecasting","architect system","develop model","ensure data integrity","data gathering","define metric","identify trend","build dashboard"
213,302702,28,23,17,8,3,1,0,41,28,19,43,42,41,33,29,29,28,25,24,23,21,18,16,15,15,14,14,14,14,13,12,12,10,10,10,9,8,8,8,7,7,7,7,7,7,7,6,6,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,51,47,45,43,42,33,29,28,27,25,25,25,24,24,23,23,23,22,22,22,21,21,20,19,18,17,17,16,16,16,15,14,14,14,14,14,13,13,13,13,12,12,12,12,12,11,11,11,11,11,11,10,10,10,10,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,47,41,32,31,29,27,25,22,16,11,11,10,8,8,8,7,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
