"cluster_number","position_number","Business","Data Science","Computer Science","Management Science and Engineering","Engineering","Economics","Mathematics","Statistics","Information Science","Biological Engineering","Physics","Operations Research","Electrical and Electronics Engineering","Chemical Engineering","Sociology","Industrial Engineering","Geography","Cognitive Science","Psychology","Linguistics","Environmental Engineering","Astrophysics","Transportation Engineering"
0,2395,0.005753799719011246,0.005464303098963099,0.004815722055064881,0,0.011980738972163445,0,0.009118470902034319,0.009582472180255746,0.013471570151883477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2396,0.0035700143471092878,0.003390392681864893,0,0,0,0.00541508761559228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2397,0.0011434612549409242,0,0.0009570356726767419,0.0013631549032440723,0,0.0017344308113366395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2399,0.0027042858679352856,0,0,0.0032238613461722312,0,0.004101928868811152,0.00428568132395613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2404,0.003038523447118298,0.0028856432095647824,0,0.0036223161192946414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2406,0.0025572443195605535,0,0,0.0030485686488626296,0,0.0038788925473391507,0.0040526537342374745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2408,0.002717875244156066,0.002581128096997645,0.0022747631817894415,0,0,0,0,0.004526393894191156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2411,0.0034670331640195965,0.003292592892964944,0.002901781238308326,0.004133155572015681,0,0.005258883165142503,0,0.0057740537496412826,0,0.008430114681015033,0,0.010316438776240878,0,0,0.01261377362595349,0,0,0,0.01494455452314866,0,0,0,0
0,2413,0,0.006460936997516118,0,0.008110343009238317,0,0.010319317908958873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2414,0.0027042858679352856,0.0025682224565126564,0.0022633893658804945,0.0032238613461722312,0.0030621369426841365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2415,0.003755952594354563,0,0.0031435963415006865,0,0.00782076016238447,0.005697123428904377,0,0.006255224895444722,0,0,0,0.011176142007594285,0,0,0,0,0,0,0,0,0,0,0
0,2417,0.0022349469982936242,0.0021224978979443444,0.001870569723868177,0.0026643482199770504,0.010122766752674832,0.0033900238585216134,0.003541885391699281,0.0037221172931571904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2418,0.003328351837458813,0,0.002785709988775993,0,0.006930396697743777,0,0.005274684706407544,0.0055430915996556316,0,0,0.008073021849846432,0,0,0,0,0,0,0,0,0,0,0,0
0,2420,0.004112982308646822,0.003906041758954611,0.0034424172865102575,0.004903211172885522,0,0,0.006518146500313506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2423,0.0024640417931073213,0.0023400660196015092,0.00206231377301184,0.002937459085350552,0.011160407991559495,0.003737520609395127,0.0039049488145386146,0.004103655512273531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2424,0.0028541275651032035,0.002710525020066128,0.002388801441562527,0.003402492185933753,0,0,0.004523146516048686,0.004753310738490977,0,0,0.006922775992612376,0,0,0,0,0,0,0,0,0,0,0,0
0,2425,0.004192691268116722,0.003981740242655281,0.0035091307998147197,0.004998234645228265,0,0,0.0066444671689242325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2426,0.0024640417931073213,0.0023400660196015092,0.00206231377301184,0.002937459085350552,0.011160407991559495,0.003737520609395127,0.0039049488145386146,0.004103655512273531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2428,0.0026065405956002753,0.00247539513880738,0.002181580111692043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2430,0.004051364596157731,0.00384752427941971,0,0,0,0.006145211788481127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2432,0.004850736982843561,0.004606677052040639,0,0.005782710934838083,0,0,0,0,0.011357198154951093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2435,0.0022349469982936242,0.0021224978979443444,0.001870569723868177,0.0026643482199770504,0.010122766752674832,0.0033900238585216134,0.003541885391699281,0.0037221172931571904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2436,0,0.00615143103356325,0,0.007721823583646063,0,0.009824979326493778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2437,0,0.003542375802086423,0.0031219163667317164,0.004446705305065146,0,0,0,0,0,0,0,0,0,0,0.013570680590680997,0,0,0,0,0,0,0,0
0,2438,0.00909003653087491,0.008632680526092963,0.007608031481951241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2440,0.0026908317093883435,0.0025554452303608523,0.0022521287222691485,0.0032078222349972447,0,0,0.004264359526324507,0.004481355148975324,0,0,0.006526696769154454,0,0,0,0,0,0,0,0,0,0,0,0
0,2441,0.0026908317093883435,0.0025554452303608523,0.0022521287222691485,0.0032078222349972447,0,0,0.004264359526324507,0.004481355148975324,0,0,0.006526696769154454,0,0,0,0,0,0,0,0,0,0,0,0
0,2442,0.0028541275651032035,0.002710525020066128,0.002388801441562527,0.003402492185933753,0,0,0.004523146516048686,0.004753310738490977,0,0,0.006922775992612376,0,0,0,0,0,0,0,0,0,0,0,0
0,2444,0.003318142169245749,0,0.002777164866111036,0,0.0069091378121678764,0,0.005258504691970711,0.00552608825119043,0,0,0.008048257979141382,0,0,0,0,0,0,0,0,0,0,0,0
0,2445,0.004662561841267733,0.004427969752608028,0,0.005558381631331433,0,0,0,0,0.010916617192043508,0,0,0,0,0.016208545110923258,0,0,0,0,0,0,0,0,0
0,2446,0.0034781811806241614,0.003303180008376407,0.0029111117246051373,0.004146445461314766,0.011815319392993453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2447,0.003730049473014187,0.003542375802086423,0,0,0,0.005657832922498141,0,0.006212085413407173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2448,0.0020525888940685277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2454,0.003135403904852505,0.0029776492249422104,0.0026242195546440513,0,0,0,0.0049689058828476865,0.005221752956197334,0.007341029532040851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2456,0.001805867023662962,0.001715006648756365,0.0015114453194527509,0.0021528289456909724,0.002044832682927637,0,0.002861890700471539,0.003007520483953389,0.004228138879055248,0,0,0,0.005253136219323842,0,0,0,0,0,0,0,0,0,0
0,2457,0.0012390771445293404,0,0,0.0014771415102736453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2458,0.005693233406179548,0.005406784118974013,0.0047650302439589355,0.006787076518257328,0,0,0,0.009481604052042528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2461,0.011507599438022492,0.010928606197926198,0.009631444110129762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2462,0.0037822179971122873,0.003591919519598121,0.003165579532699992,0,0.007875450792890655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2465,0.0033079949454865878,0.0031415565217280204,0.0027686720071932653,0,0.006888008950356965,0.005017649992429544,0.005242423637866826,0.005509188898740306,0,0,0,0.009843207639716068,0,0,0,0,0,0,0,0,0,0,0
0,2467,0.003605714490580381,0.0034242966086835422,0.0030178524878406595,0.004298481794896308,0,0.005469238491748203,0.00571424176527484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2469,0.004507143113225476,0.0042803707608544276,0.003772315609800824,0,0.009384912194861365,0,0.00714280220659355,0.007506269874533667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2471,0.004036247564082516,0.0038331678455412782,0,0.004811733352495867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2472,0.012433498243380622,0.011807919340288076,0.010406387889105721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2473,0.0024528670003948166,0.0023294534752949267,0.002052960876082081,0,0.005107435208087817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2475,0.0025512130829578165,0,0.0021352729866797116,0,0.005312214449921527,0.0038697442158595772,0.004043095588637858,0,0,0,0,0.007591341741007438,0,0,0,0,0,0,0,0,0,0,0
0,2478,0.0012376594361259887,0,0,0.0014754514170124628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2480,0.001818007306174982,0.0017265361052185928,0.0015216062963902483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2482,0.0016414481747710383,0,0,0.001956820240468729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2484,0,0.00723442945496523,0.006375744692621111,0,0,0,0.0120723417576229,0.012686653309070987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2488,0,0.008420401496762809,0.007420948740591785,0,0,0,0.014051414176905344,0.014766432540066233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2490,0.00250977806768936,0.002383501119733324,0,0,0,0,0,0,0,0.006102542414099049,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2491,0.0035466044169643086,0.0033681605987051235,0.0029683794962367138,0.004228014880225877,0.008031834603761669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2495,0.0016120929168019587,0.0015309820903205106,0.0013492634073803244,0.0019218249455572167,0,0,0,0,0,0.003919814874033816,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2498,0.0025512130829578165,0,0.0021352729866797116,0,0.005312214449921527,0.0038697442158595772,0.004043095588637858,0,0,0,0,0.007591341741007438,0,0,0,0,0,0,0,0,0,0,0
0,2504,0.004051364596157731,0,0.003390845491955797,0.004829754825726189,0,0,0.006420496365477348,0,0.009485599957131437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2505,0.0030906124204974693,0.0029351113788716075,0.002586730703863422,0,0,0,0.00489792151309272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2506,0.0015907563929031092,0,0.0013314055093414671,0.0018963890271601357,0,0.0024128993345947955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2507,0.0025512130829578165,0.0024228513740685437,0.0021352729866797116,0.0030413786284643686,0.008666425309483406,0,0,0,0.005973243369231353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2508,0,0.00615143103356325,0,0.007721823583646063,0,0.009824979326493778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2513,0,0.003818918150948188,0.003365634744803709,0.004793845867914098,0.004553363483545184,0,0,0,0.009415075050386966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2514,0.0025512130829578165,0,0,0.0030413786284643686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2515,0,0.00380477400964838,0.003353169430934066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7709,0.003444950150236033,0.003271620963710391,0.0028832985552617765,0.004106829740346791,0.003900811391954314,0.005225387094026946,0.005459466654721185,0,0.008065780855267815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2517,0.0016120929168019587,0.0015309820903205106,0.0013492634073803244,0.0019218249455572167,0.0018254169554003795,0,0,0,0.003774448865207293,0,0,0,0,0,0,0,0.007315009864612176,0,0,0,0,0,0
0,2518,0.0019667533584983893,0.001867798150191023,0.0016461013570039959,0.0023446264335798043,0.004454017371176926,0,0.0031168591446953673,0.0032754632179783274,0.004604827615552897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2521,0.003730049473014187,0.003542375802086423,0.0031219163667317164,0.004446705305065146,0.004223637162322947,0,0,0,0.008733293753634805,0,0,0,0,0,0,0,0,0.014855214647877596,0,0,0,0,0
0,2522,0.0034670331640195965,0.003292592892964944,0.002901781238308326,0.004133155572015681,0.007851633186369581,0,0,0.0057740537496412826,0,0,0,0.010316438776240878,0,0,0,0,0,0,0,0,0,0,0
0,2523,0.003099468043478837,0,0,0,0.006453807813085179,0,0,0,0.0072568916577481195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2525,0,0.0031224589136931995,0.0027518411743227894,0.003919588262823381,0.0037229628482481902,0.004987147560864623,0,0.005475698388717569,0,0,0.007974869608510913,0.009783370511207154,0,0,0,0,0,0,0,0,0,0,0
0,2526,0.0014818004755809784,0,0.0012402133511673942,0.001766499367765606,0.006711533025061121,0,0.0023483185336745918,0.002467814753271343,0,0.00360300791846122,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2527,0.0038632655256218363,0,0.0032334133798292775,0.0046055162088174725,0,0,0.0061224018913659,0.0064339456067431435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2528,0.0018522505944762228,0.0017590564770634633,0.0015502666889592425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2529,0,0.006460936997516118,0,0.008110343009238317,0,0.010319317908958873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2530,0.0014920197892056746,0,0.0012487665466926865,0.0017786821220260583,0.003378909729858357,0,0.0023645138339068303,0.002484834165362869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2531,0.0025940392018563886,0,0.0021711168977270926,0,0.005401388313589274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2533,0.0025452102286449745,0.0024171505473060293,0.0021302488149463473,0.003034222443456217,0,0,0,0,0.005959188678950809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2535,0.00445149937108689,0,0,0,0,0,0,0,0.010422449335613556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2536,0,0.00615143103356325,0,0.007721823583646063,0,0.009824979326493778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2539,0,0.002869522297779505,0.002528926665788262,0.003602079716393554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2540,0,0.001446885890993046,0.0012751489385242221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2541,0,0.001403400249460468,0,0,0,0.0022414911851427063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2542,0,0.003566975634045356,0,0,0,0,0,0,0.008793941626923936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2548,0,0,0.005766597110523553,0.008213659480693582,0,0,0,0,0.01613156171053563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2549,0.0026065405956002753,0.00247539513880738,0.002181580111692043,0.0031073362372744397,0,0,0,0,0.006102783586877335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2554,0,0.002710525020066128,0.002388801441562527,0,0.005942952313368674,0.004329212526449765,0.004523146516048686,0.004753310738490977,0,0,0,0.008492688385718084,0,0,0,0,0,0,0,0,0,0,0
0,2555,0,0.0016515900041882035,0.0014555558623025686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2556,0,0,0.0017050014055596944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2558,0,0.0016542495694123391,0.0014578997525800286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2559,0.005878882321598447,0.005583092296766645,0.004920411664957596,0.0070083942308091975,0.019970458321853065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2560,0.0019247586248649718,0,0.001610953285324195,0.0022945632357097728,0.004358913797415141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2561,0.0014442114114474154,0,0,0.001721688302361672,0,0,0,0,0.0033813820941977217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2562,0,0.002995011611093477,0.002639521126391247,0,0.006566702410398623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2565,0.001347091341437253,0,0.0011274666828794493,0.001605908516150551,0,0.0020433020517116574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2569,0.002072249707230104,0,0,0.0024703918361473035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2570,0.003444950150236033,0.003271620963710391,0.0028832985552617765,0.004106829740346791,0.003900811391954314,0.005225387094026946,0.005459466654721185,0,0.008065780855267815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2573,0.00458353536938184,0,0.0038362531625093124,0,0,0,0.007263866650773101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2579,0,0.0011987035969720683,0,0.0015047194147828381,0,0,0,0,0,0,0,0.003755809682832151,0,0,0,0,0,0,0,0,0,0,0
0,2580,0.0031536861433647642,0,0,0.0037596050684224266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2581,0.002021895976026382,0,0,0.002410363623306341,0.0022894481814460833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2582,0.0020448286335994596,0,0.0017114475356374249,0,0.004257805154568483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2583,0,0,0.0035227850052614697,0,0,0,0,0,0.009854689449626823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2584,0,0.0025876296791059513,0,0.003248223018813331,0.006170553033116648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2586,0.0030470826680960967,0,0.0025502978770484443,0.0036325198266729366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2587,0.004397212793390708,0.00417597147400432,0,0.005242050969385742,0.009958168919298006,0.006669803038717321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2589,0.0031815127858062183,0.003021438184132537,0.0026628110186829343,0,0.0036025140502166314,0,0.005041978028183682,0.005298543440847295,0,0.007735869942578502,0.007716859121176737,0.009466849700550452,0,0,0,0,0,0,0,0,0,0,0
0,2591,0.0012846963743160503,0.0012200581741152762,0,0.001531525580129326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2592,0.002809647654997699,0.002668283071701461,0.0023515733671485655,0.003349466333685435,0,0,0,0,0.006578325165075568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2593,0,0.0039511114715579335,0.0034821374859699914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2594,0.0014558739531280137,0.0013826231259825876,0,0.0017355915726364635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2595,0,0.006758480148717517,0.005956287804948669,0,0.014818282412938996,0.01079454965476619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2597,0,0,0.0029205024075877346,0,0.007265738473441057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2598,0,0,0.004893814845147015,0,0.012175021225766096,0.008869035392024114,0,0,0,0.014217274489063193,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2599,0,0,0.0014866268413008172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2602,0.0019847969672919527,0,0.0016612032043159593,0,0.0041328053702141794,0.0030105899954577264,0.0031454541827200953,0.003305513339244184,0,0,0.004814187341651542,0.005905924583829641,0,0,0,0.007357746902925031,0,0,0,0,0,0,0
0,2603,0.0012681293636273318,0.0012043247158324297,0.001061378366180771,0,0,0.0019235305363709974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2605,0,0.0044859780899784395,0.003953518543022698,0,0.00983571583740929,0.007164941255565331,0.00748590624271813,0,0,0,0,0.014055584708240847,0,0,0,0,0,0,0,0,0,0,0
0,2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2608,0,0.003566975634045356,0.0031435963415006865,0.004477585203016987,0.0042529679759501894,0,0.005952335172161291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2613,0,0,0,0.0043862059131594975,0.004166172711134879,0,0,0,0.0086144734304561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2615,0,0.0023189367553161683,0.002043692429688934,0.0029109357527514496,0.002764909203326534,0,0,0,0.005717054601702243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2616,0,0.0027321515494815496,0.0024078610275324406,0,0.013030369968868666,0,0,0,0,0,0,0,0.008368693072805801,0,0,0,0,0,0,0,0,0,0
0,2617,0.0014697205803996117,0.0013957730741916612,0.001230102916239399,0.0017520985577022994,0.00832102430077211,0,0.0023291746325848533,0.0024476966982175,0,0.003573635571299851,0,0.004373272959493415,0,0,0,0,0,0.005853277510712639,0,0,0,0,0
0,2618,0.0021377753896721623,0.002030215380642416,0.0017892406054391258,0.0025485069930215264,0.0024206616147700684,0.0032426315168467604,0.0033878903746688773,0,0,0,0,0,0,0,0.007777662789125472,0,0,0,0.009214824132850557,0,0,0,0
0,2621,0.0016340095878763054,0.0015517960462312125,0.001367606867601507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2624,0.0027736265312156773,0.0026340743143719553,0.002321424990646661,0,0,0,0.004395570588672954,0.004619242999713026,0,0,0.00672751820820536,0,0,0,0,0,0,0,0,0,0,0,0
0,2625,0,0,0.0016828173724018544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2630,0.005723356334254572,0.0054353914423548285,0.004790242044191522,0.006822986976025886,0.02592285242483925,0,0,0,0.013400292002931712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2635,0,0.006460936997516118,0,0.008110343009238317,0,0.010319317908958873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2637,0,0.003604522745982676,0.003176686829305957,0.004524717678838219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2639,0.003117332412605516,0.0029604869815707856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2642,0.0023464519461477533,0.0022283925869957975,0.0019638953283127934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2643,0.002876899859505623,0.0027321515494815496,0.0024078610275324406,0.0034296397299704586,0.0097727774766515,0,0,0,0.006735785075941738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2646,0.002861678167127286,0.0027176957211774142,0.002395121022095761,0,0.005958674409435787,0,0.004535112512122888,0,0,0,0.006941090214815054,0,0,0,0,0,0,0.01139685779863625,0.012335187860376672,0,0,0,0
0,2650,0,0.003151193198175039,0.002777164866111036,0.00395565809346286,0.02254333945534334,0,0.005258504691970711,0.00552608825119043,0,0,0,0.009873401528181454,0.00965223495513798,0,0,0,0,0,0,0,0,0,0
0,2651,0.005408571735870571,0.005136444913025313,0.004526778731760989,0,0,0,0,0,0.01266327594277047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2652,0,0,0.001664256886676834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2653,0,0.0033138354277582665,0.0029205024075877346,0.004159821091835137,0.00790228888434616,0,0.005529911385749845,0.005811305709316388,0,0,0.008463651939355131,0,0,0,0,0,0,0,0,0,0,0,0
0,2659,0,0.0029351113788716075,0.002586730703863422,0.0036844129670539783,0.003499585077353299,0.004687918707212745,0.00489792151309272,0,0.007236157681583125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2660,0,0.004627427849572354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2661,0,0.0037220615311777633,0.0032802744433050642,0,0.008160793212922925,0,0.006211132353559608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2662,0,0.0027176957211774142,0.002395121022095761,0,0.005958674409435787,0.00434066546964143,0.004535112512122888,0.00476588563462455,0,0,0,0.00851515581530993,0,0,0,0,0,0,0,0,0,0,0
0,8272,0.003535014206451354,0.003357153537925041,0,0.004214197838133636,0,0.005361998521321768,0,0,0,0,0,0,0,0,0,0,0.016040430127956765,0,0,0,0,0,0
0,2665,0.0042254466686488835,0.004012847588301026,0.0035365458841882724,0,0.00879835518268253,0.006409263857517425,0.006696377068681453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2666,0,0.00380477400964838,0,0.00477609088321812,0,0,0,0,0.0093802044020522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2667,0.0014858713560083987,0.001411111239842119,0.0012436205307035685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2669,0,0.004408965590579668,0.003885646980052351,0,0.009666862346638315,0,0,0,0.010869764757742892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2672,0,0,0.003741139447736354,0.005328696439954101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2675,0.005604737550124944,0.005322740842513278,0.004690962416332631,0.00668157791952794,0.025385591234687144,0,0,0,0.013122565743803594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2676,0,0,0.0012715670594834238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2677,0.003679300500592225,0.00349418021294239,0.003079441314123121,0,0,0.005580855603824697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2679,0.0018944209232471352,0,0.0015855617274119049,0.0022583967398754684,0,0.0028735053371706843,0.0030022285982179544,0.003154999597001892,0,0,0.004594977410157777,0.00563700332432076,0,0,0,0.007022718147275204,0,0,0,0,0,0,0
0,2681,0.0018911089985561437,0.0017959597597990604,0.001582789766349996,0.0022544484938267348,0,0,0,0.0031494838634407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2682,0,0.004142294284697833,0,0,0,0,0,0.007264132136645484,0.010212319308685863,0,0,0,0,0,0,0,0.01979182104497891,0,0,0,0,0,0
0,2684,0.0028692688253955283,0.002724904463143402,0.0024014741282551663,0.0034205425423578044,0,0,0,0,0.006717918272026773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2685,0.004021242926297822,0.003818918150948188,0.003365634744803709,0,0,0,0,0,0.009415075050386966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2688,0,0.003617214727482615,0.0031878723463105553,0.0045406497833411705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2689,0,0.003094243923509225,0.0027269751396150534,0.0038841702965930498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2691,0.0026908317093883435,0.0025554452303608523,0.0022521287222691485,0.0032078222349972447,0.006093804861062958,0.0040815212624986585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2692,0,0.0012085752736530147,0,0.0015171112217281086,0,0,0,0,0,0,0,0.003786739880220181,0,0,0,0,0,0,0,0,0,0,0
0,2694,0,0.008025695176602052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2695,0.0039623236160223965,0.0037629633062456506,0.0033163214152095153,0.004723606368017921,0.026919885210409993,0,0,0,0.009277125232798878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
