"cluster_number","position_number","Bachelor","Master","Doctor"
0,205,0.0029881273038357596,0,0
0,206,0.006463679628864587,0,0
0,8399,0,0.0015540185581713183,0.0023273114781548463
0,210,0.0016159199072161468,0,0
0,8403,0.0018637603837830406,0.0014872815648756174,0
0,212,0.012484641474930228,0,0
0,8405,0.016274621922676907,0,0
0,214,0.003027836636777099,0,0
0,216,0.003089419754813243,0,0
0,217,0.0037816548865971236,0,0
0,8410,0,0.0011052897951735212,0
0,219,0.002025286283710904,0.0016161793004981708,0
0,8412,0.003674914627701237,0.0029325834081620037,0
0,221,0.0012588105354556722,0.0010045313331825648,0.0015043947123984365
0,222,0.0031535599573353176,0,0
0,223,0.001402121273338318,0,0
0,225,0.004602923372070237,0,0
0,8418,0.003861774693516554,0.003081697818746512,0
0,227,0,0.0025881874919009853,0
0,228,0.0017195826937168052,0,0
0,8230,0.015713428063274255,0,0
0,8423,0.0016971672768527127,0.001354340195948188,0
0,8424,0,0.0019446007626314889,0.002912250726675048
0,233,0,0.0019291264860057742,0.002889076317709464
0,235,0.01098046780325189,0,0
0,236,0.0029399317021609893,0,0
0,237,0.0015877679924562835,0.0012670395212964754,0
0,238,0.002379579184516728,0,0
0,239,0.0021145680456378345,0,0
0,8433,0,0.0031898275667727053,0
0,242,0.0031978204479645852,0,0
0,243,0.004602923372070237,0,0
0,244,0,0.0025881874919009853,0
0,245,0.0040326496799553396,0,0
0,246,0.002144420770988016,0,0
0,247,0.002830369030030766,0,0
0,248,0.002144420770988016,0,0
0,249,0.002090318412086942,0,0
0,250,0,0.001587949094375932,0
0,8444,0,0.0016161793004981708,0.00242040393728104
0,253,0.00506321570927726,0,0
0,254,0.002336868788897197,0.0018648222698055817,0.0027927737737858155
0,256,0.0025106854756746745,0.0020035280584688067,0
0,257,0.017195826937168052,0,0
0,258,0,0.00136964347499845,0.0020511897773568136
0,259,0.002603939507628305,0,0
0,260,0.003027836636777099,0.0024162149010769998,0
0,261,0.0020666186568478614,0.0016491625515287459,0.0024697999360010613
0,263,0.002109673212198858,0.0016835201046855946,0
0,264,0,0.0023385231036147165,0
0,8236,0,0.003203879670591088,0.004798157584918362
0,266,0,0.0019342571415536618,0.0028967600313203937
0,268,0.004142631034863212,0,0
0,269,0,0.0019342571415536618,0.0028967600313203937
0,8463,0,0,0.001615996694030368
0,272,0,0.001645431414534337,0
0,273,0.012151717702265424,0,0
0,274,0.0025386596871028043,0,0
0,8467,0,0.001095302236783399,0
0,276,0.002222875189438797,0.0017738553298150656,0
0,277,0,0,0.010783977938380871
0,279,0.004278773838825853,0,0
0,280,0,0.0021141880384423746,0
0,8473,0.004258779568550966,0.003398507874879331,0.005089634447553589
0,282,0.003997275559955731,0,0
0,8475,0.0018987058909789723,0.0015151680942170351,0.002269128691200975
0,284,0.010475618708849502,0,0
0,285,0,0.001334459972888398,0.001998498663810033
0,286,0,0.003305821296473531,0.004950826235347582
0,287,0.001518964712783178,0.0012121344753736282,0
0,289,0.0026884331199702265,0,0
0,290,0,0.003931246947157713,0
0,291,0.001328540565116482,0.001060175925982765,0
0,293,0,0.001454561370448354,0.002178363543552936
0,294,0,0.005551760955909747,0
0,296,0,0.0013418462827014333,0.0020095604645322287
0,8489,0,0.0014964623152760842,0
0,298,0.004050572567421808,0,0
0,299,0.02761754023242142,0,0
0,300,0.0015420961551098253,0,0
0,301,0.00484775972164844,0,0
0,302,0.0027368733563660863,0,0
0,305,0,0.0030052920877032103,0.004500751123043256
0,307,0.004142631034863212,0,0
0,308,0.007594823563915889,0,0
0,8501,0,0.00292080596475573,0.004374223983038023
0,310,0.002212084533179385,0,0
0,311,0,0,0.0021871119915190117
0,8244,0.0016846189051199754,0.0013443265900631735,0.0020132749940415303
0,8506,0,0.0014232498732371366,0.0021314711776447516
0,315,0,0,0.0033930896317023924
0,317,0,0.0015026460438516051,0
0,8510,0.002574516462344369,0.002054465212497675,0
0,319,0,0.002346066726529603,0.0035134895863757035
0,320,0,0.0023385231036147165,0.0035021921922072925
0,324,0,0,0.003008789424796873
0,325,0,0.0012714697294128967,0
0,326,0.0025457509152790694,0,0
0,327,0.0032433410237363226,0,0
0,328,0,0.0014344786690812167,0
0,329,0.0010585119949708557,0.0008446930141976503,0
0,8522,0.0025457509152790694,0.0020315102939222817,0.003042407183733151
0,331,0,0.0019189463990083823,0.002873830532391736
0,332,0.004142631034863212,0,0
0,333,0.018987058909789724,0,0
0,334,0.0028841102141452745,0,0
0,335,0.0019515606588220702,0,0
0,336,0.0013746286993512923,0.0010969542763562246,0.0016428081022269504
0,337,0.00347854514377827,0,0
0,8531,0,0.01484246296375871,0
0,340,0.0031978204479645852,0,0
0,341,0.0049802121730596,0,0
0,344,0.0012023467383508004,0,0
0,345,0.00169086981014825,0,0
0,347,0.005298714114359923,0,0
0,348,0,0.001601939835295544,0.002399078792459181
0,349,0.002289896551934439,0,0
0,351,0.002795640575674561,0,0
0,353,0.002664850373303821,0.0021265517111818035,0.0031847420227382106
0,354,0,0.0019240229767835367,0.0028814332586679045
0,8251,0.005918044335518876,0,0
0,357,0.0026264519529392125,0,0
0,358,0.0028841102141452745,0,0
0,362,0,0.0019189463990083823,0.002873830532391736
0,364,0.002449943085134158,0,0
0,366,0.02761754023242142,0,0
0,370,0.008210620069098258,0,0
0,371,0.002603939507628305,0,0
0,372,0,0.0015026460438516051,0
0,377,0,0,0.0021959309914848144
0,378,0.0026340428545373025,0,0
0,379,0.002222875189438797,0.0017738553298150656,0
0,380,0,0.001641717122402205,0.002458649597689544
0,381,0,0.0012964005084209927,0
0,382,0,0,0.0033005508235650544
0,385,0.0034262361942477694,0,0
0,386,0,0.001426040559263092,0
0,388,0.004142631034863212,0,0
0,389,0,0.002279876756188642,0
0,391,0.0029494460442391806,0,0
0,393,0.0029024803428977924,0.0023161805261916464,0.0034687317572498983
0,394,0.0024631860207294776,0,0
0,397,0.002185560737817522,0.0017440783818325584,0
0,400,0.0032204198857593877,0,0
0,402,0,0.0017112486711157102,0.002562780639474042
0,403,0.0016540450592920266,0,0
0,404,0.002180332123612217,0,0
0,406,0.0035600735455855732,0.002840940176656941,0.004254616296001828
0,407,0.002212084533179385,0.0017652443816120796,0
0,408,0.005007575976208279,0,0
0,8260,0.006035621375297395,0,0
0,411,0.0026264519529392125,0,0
0,413,0.001918692268778751,0.0015311172320508987,0
0,414,0,0.001587949094375932,0
0,415,0,0.0015640444843530686,0
0,418,0.005995913339933596,0.004784741350159058,0.007165669551160973
0,420,0,0.002190604473566798,0.003280667987278518
0,421,0.002795640575674561,0,0
0,423,0.01380877011621071,0,0
0,425,0.002144420770988016,0,0
0,429,0.0068013345348500506,0,0
0,430,0.006242320737465114,0,0
0,431,0.01098046780325189,0,0
0,432,0.00506321570927726,0,0
0,434,0.0027534103554982077,0,0
0,435,0.006852472388495539,0,0
0,436,0.0031978204479645852,0,0
0,437,0.001370494477699108,0.001093655165750642,0.0016378673259796514
0,438,0.0019473906574143309,0,0
0,439,0.004822110199311676,0.0038480459535670734,0.005762866517335809
0,440,0.0021393869194129265,0.0017072316554558142,0
0,442,0.0022841574628318464,0,0
0,443,0.002043450286255396,0,0
0,444,0.0016540450592920266,0.0013199286483197403,0
0,445,0.004123886098053877,0.003290862829068674,0.0049284243066808515
0,446,0.0016600707243531999,0,0
0,447,0.002099951215829278,0,0
0,448,0.0016722547296695537,0,0
0,451,0.003945362890345917,0,0
0,454,0.0018337602166396516,0,0
0,455,0,0.0031484012347366966,0.004715072605092935
0,457,0,0.002797233404708373,0.0041891606606787235
0,458,0.0011882383672358627,0.0009482147134604653,0.0014200544612470248
0,459,0.0020343277403346133,0,0.0024312093120010445
0,461,0,0.0012826819845223577,0
0,466,0,0.0020898870265062554,0.0031298326775185863
0,468,0.003302097201702561,0,0
0,469,0,0.0018553078704698388,0.0027785249280011938
0,470,0.0037351591297946998,0.0029806585460007253,0
0,474,0.0021393869194129265,0,0
0,475,0.005091501830558139,0,0
0,477,0.0178701730915668,0,0
0,478,0.004899886170268316,0,0
0,479,0.0021393869194129265,0,0
0,480,0,0.0019871056973338164,0
0,481,0.0037816548865971236,0,0
0,482,0.0059567243638556,0,0
0,483,0,0,0.004374223983038023
0,484,0,0.001072685376436839,0
0,485,0.004180636824173884,0,0
0,487,0,0.002635074946464409,0
0,488,0.001906650267091855,0.0015215077096740102,0
0,489,0.004142631034863212,0,0
0,491,0,0,0.0041571823350246865
0,492,0.0014652392727812005,0,0
0,493,0.0024433748731096695,0,0
0,494,0.0027451169508129723,0,0
0,495,0.013208388806810243,0,0
0,496,0,0.0015540185581713183,0.0023273114781548463
0,498,0,0.004018125332730259,0
0,499,0,0.0022105795903470424,0.0033105828929375926
0,501,0,0,0.011465071281857558
0,502,0,0,0.0036921415992422642
0,503,0,0.003336149932220995,0.004996246659525083
0,504,0.004381628979182244,0,0
0,7109,0.00520787901525661,0,0
0,509,0.003413403848950962,0,0
0,510,0.0024368417852136544,0,0
0,513,0.013019697538141525,0,0
0,515,0.00401488470339166,0.003203879670591088,0.004798157584918362
0,516,0.00200744235169583,0.001601939835295544,0
0,521,0.001460542993060748,0.0011655139186284886,0.0017454836086161346
0,522,0.002567264303295512,0,0
0,523,0.00401488470339166,0.003203879670591088,0.004798157584918362
0,526,0.0015933196287935432,0,0
0,527,0.004105310034549129,0.0032760391226314273,0.004906224197191297
0,528,0.002071315517431606,0,0
0,529,0,0.002237786723766698,0
0,530,0.0035881056207476645,0,0
0,531,0,0.002308827572140244,0
0,532,0.002848058836468459,0,0
0,534,0.003861774693516554,0.003081697818746512,0
0,535,0.001458206124271851,0.001163649096358683,0.001742690834842349
0,537,0.0017870173091566798,0.001426040559263092,0.002135650532895035
0,540,0.00223377163644585,0.0017825506990788648,0
0,542,0,0.0014204700883284705,0
0,546,0.0017696676265435082,0.0014121955052896638,0.0021149160617018794
0,549,0.0022392600188449797,0,0
0,553,0.003131886005738511,0,0
0,556,0,0,0.0033308311063500553
0,557,0,0.004253103422363607,0.006369484045476421
0,558,0,0.00207794481492622,0
0,559,0.0032318398144322935,0.0025790095220715493,0.0038623467084271915
0,560,0.0014352422482990658,0.0011453239137388612,0.0017152468846873513
0,561,0.005298714114359923,0,0
0,563,0,0.0018182017130604423,0
0,564,0,0.0024002662878685704,0.003594659312793624
0,8286,0.0040326496799553396,0.003218056129310517,0.004819388370692336
0,568,0.0028932661195870055,0,0
0,569,0.002417450471272962,0,0
0,571,0.0029024803428977924,0,0
0,572,0,0,0.012519330710074345
0,577,0.0026264519529392125,0,0
0,578,0.003131886005738511,0,0
0,579,0,0.0036183118667869494,0.005418814784957552
0,580,0,0.0012872224517242068,0
0,581,0.002959022167759438,0.0023613009260525226,0
0,8289,0.0016971672768527127,0,0
0,584,0.013208388806810243,0,0
0,585,0.0020030303904833113,0,0
0,586,0,0.0036731347738594793,0.0055009180392750915
0,587,0.0031535599573353176,0,0
0,588,0.0032433410237363226,0.0025881874919009853,0.0038760917145070034
0,8290,0,0.0019603252971002075,0.00293579992392579
0,590,0.0031866392575870864,0,0
0,594,0,0.0012940937459504926,0
0,8291,0.0021699495896902545,0.0017316206791051832,0
0,596,0.004298956734292013,0,0
0,598,0,0.0031080371163426366,0
0,599,0.0010875642334963087,0.0008678767126780154,0
0,600,0.002804242546676636,0.002237786723766698,0.0033513285285429787
0,8292,0.0035324760762399485,0,0
0,602,0.003089419754813243,0.0024653582549972095,0.0036921415992422642
0,605,0,0,0.010783977938380871
0,608,0,0.0020838988115305926,0
0,609,0.0034262361942477694,0,0
0,610,0.004822110199311676,0.0038480459535670734,0.005762866517335809
0,611,0,0.001903876139330306,0.002851261182660911
0,612,0.0017696676265435082,0.0014121955052896638,0.0021149160617018794
0,614,0,0,0.00420533502616397
0,615,0,0.002145370752873678,0.0032129255804615574
0,616,0.0036897928245745214,0.0029444562154824975,0.004409642800714445
0,617,0.00169086981014825,0.0013493148148871557,0
0,8295,0.0018637603837830406,0.0014872815648756174,0.002227365586454945
0,620,0.002336868788897197,0,0
0,621,0.0016971672768527127,0.001354340195948188,0.0020282714558221004
0,622,0,0.005158019044143099,0.007724693416854383
0,624,0.0014466330597935027,0.001154413786070122,0.0017288599552007428
0,626,0.002997956669966798,0,0
0,627,0.0019986377799778654,0,0
0,628,0,0.001426040559263092,0.002135650532895035
0,629,0,0,0.0036921415992422642
0,630,0,0.0019291264860057742,0.002889076317709464
0,632,0.002289896551934439,0,0
0,633,0.0026884331199702265,0.002145370752873678,0
0,638,0,0,0.002984059648702652
0,640,0.0051782887935790155,0,0
0,641,0.0038947813148286618,0,0
0,643,0,0.0016680749661104975,0
0,645,0,0.0019446007626314889,0.002912250726675048
0,648,0,0.0028298859347244236,0.004238061368780031
0,650,0,0.0017152846349626813,0.002568824933435066
0,652,0.0024698613215986633,0.001970950366461184,0
0,653,0.002664850373303821,0,0.0031847420227382106
0,654,0.002222875189438797,0.0017738553298150656,0
0,656,0.00320908037911939,0,0
0,657,0.0027451169508129723,0,0
0,8478,0.003861774693516554,0,0
0,659,0.0013246785285899807,0,0
0,660,0.0016073700664372252,0.0012826819845223577,0
0,661,0.018599567911630747,0,0
0,662,0.004534223023233367,0,0
0,663,0.0016540450592920266,0,0
0,664,0,0.0016270261414411116,0.0024366482590077584
0,665,0,0,0.0057935200626407874
0,666,0.0053927741282243005,0,0
0,667,0,0.005726619568694306,0
0,668,0,0.0021265517111818035,0.0031847420227382106
0,669,0.0018791316034431067,0,0
0,670,0.003878207777318752,0.003094811426485859,0.00463481605011263
0,672,0.0020163248399776698,0,0
0,673,0.0025245950904983568,0,0
0,674,0,0.003290862829068674,0.0049284243066808515
0,675,0.0025818097101130504,0,0
0,676,0,0.0012692507595535372,0.0019008407884406075
0,677,0,0.003952612419696614,0.0059194661509590655
0,678,0.002129389784275483,0,0
0,680,0.005237809354424751,0,0
0,681,0.0014916183758918278,0.0011903120871099458,0.0017826215577356269
0,683,0.002289896551934439,0,0
0,8306,0.0013684366781830431,0.0010920130408771424,0
0,687,0.0013767051777491038,0.0010986113069851615,0.0016452896854629426
0,689,0.0017731105596690794,0,0
0,690,0.002313144232664738,0,0
0,691,0.0035188371724706826,0,0
0,693,0,0.0015606881657171177,0.002337299939434481
0,694,0.003089419754813243,0,0
0,695,0.012151717702265424,0,0
0,8308,0.0015114076744111224,0.00120610395559565,0
0,698,0.0021960935606503778,0,0
0,703,0.002180332123612217,0,0
0,704,0.0027124369871128176,0.0021645258488814786,0.0032416124160013927
0,705,0.002109673212198858,0,0
0,708,0.01939103888659376,0,0
0,8310,0.0035324760762399485,0,0
0,710,0.002085535074759512,0.00166425786092489,0
0,711,0,0.0017275075658531517,0
0,713,0.0011449482759672196,0,0
0,715,0.0029024803428977924,0.0023161805261916464,0.0034687317572498983
0,716,0.004068655480669227,0,0
0,719,0.018599567911630747,0,0
0,723,0.001910647437463117,0,0
0,724,0,0.001445886054123612,0.0021653713156589817
0,725,0.0018191194165067997,0,0
0,727,0,0,0.003435904642827975
0,728,0.0178701730915668,0,0
0,729,0.0022503180930121152,0.001795754778331301,0
0,732,0,0.0027238976974688273,0
0,736,0,0,0.005211396037207981
0,738,0.005804960685795585,0,0
0,739,0.004602923372070237,0,0
0,740,0,0.0026936321674969517,0.0040340065621350665
0,742,0,0.0017152846349626813,0.002568824933435066
0,743,0.0024631860207294776,0.0019656234735788564,0
0,744,0.0020030303904833113,0,0
0,745,0,0.0016992539374396656,0.0025448172237767944
0,747,0.004050572567421808,0,0
0,749,0,0.0016604581854433261,0
0,8317,0.0032433410237363226,0.0025881874919009853,0
0,752,0.003997275559955731,0.0031898275667727053,0
0,754,0,0.0015151680942170351,0
0,755,0,0,0.0030255049216013
0,757,0.002596520876552441,0,0
0,761,0,0.002072024744228424,0
0,762,0.004873683570427309,0,0
0,763,0.005696117672936918,0,0
0,764,0.003645515310679627,0,0
0,769,0.0018637603837830406,0.0014872815648756174,0.002227365586454945
0,770,0.003121160368732557,0,0
0,8209,0,0.002625562040520494,0.003932064158037791
0,773,0.004673737577794394,0.0037296445396111633,0.005585547547571631
0,775,0.002385808449397662,0.001903876139330306,0.002851261182660911
0,779,0.0037505301550201926,0,0
0,8322,0.002848058836468459,0,0
0,783,0.0026963870641121502,0,0
0,784,0.002379579184516728,0,0
0,785,0.018227576553398135,0,0
0,786,0,0.0023385231036147165,0
0,790,0.003861774693516554,0.003081697818746512,0
0,791,0.0030999279852717914,0,0
0,793,0.005007575976208279,0,0
0,794,0,0.0013518228349891762,0
0,795,0,0.0024082141894840293,0.0036065621582002253
0,796,0,0,0.0030171240215414626
0,797,0.0024698613215986633,0.001970950366461184,0.002951712118635415
0,8325,0.0030078509164023323,0,0
0,800,0.0029494460442391806,0.002353659175482773,0.0035248601028364662
0,803,0.0038454802855270322,0.003068694874363615,0
0,805,0,0,0.0031298326775185863
0,806,0.002449943085134158,0.0019550556054413358,0.0029279079886464195
0,808,0.0029494460442391806,0,0
0,809,0.0032433410237363226,0,0
0,811,0.0022841574628318464,0,0
0,813,0.010475618708849502,0,0
0,815,0.004722170091553921,0,0
0,816,0.0031535599573353176,0,0
0,8516,0.002574516462344369,0.002054465212497675,0
0,818,0.003175535984912567,0,0
0,820,0,0.0020898870265062554,0.0031298326775185863
0,821,0.004123886098053877,0,0
0,822,0.0026963870641121502,0,0
0,8329,0,0.002279876756188642,0.003414362920929367
0,824,0,0.004722601852105045,0.007072608907639403
0,825,0.003413403848950962,0,0
0,826,0.0017526515916728978,0.0013986167023541864,0.0020945803303393617
0,827,0.004649891977907687,0,0
0,830,0.0030999279852717914,0,0
0,831,0.0015139183183885494,0,0
0,835,0,0.0032760391226314273,0.004906224197191297
0,837,0.0018411693488280944,0.0014692539095437916,0.0022003672157100366
0,840,0.0029783621819278,0,0
0,8332,0.0024901060865298,0.0019871056973338164,0.0029759064802635737
0,843,0,0.0015375913006853634,0
0,844,0.0018411693488280944,0.0014692539095437916,0.0022003672157100366
0,846,0.0017800367727927866,0.0014204700883284705,0.002127308148000914
0,848,0.001552604476439364,0.0012389790208248328,0
0,850,0.0027368733563660863,0,0
0,851,0.0018523959911989976,0.0014782127748458882,0
0,853,0.0029881273038357596,0,0.0035710877763162887
0,856,0,0.002279876756188642,0
0,857,0,0.0012736964714959314,0
0,860,0,0.0015088810896767156,0
0,862,0.0032901762731765588,0.002625562040520494,0.003932064158037791
0,864,0,0.0012736964714959314,0
0,865,0,0.0036364034261208845,0
0,866,0.004298956734292013,0,0
0,868,0,0.0018696161573886294,0.0027999531408135422
0,870,0.0029494460442391806,0.002353659175482773,0.0035248601028364662
0,871,0,0.004489386945828252,0.0067233442702251105
0,872,0,0.0016992539374396656,0.0025448172237767944
0,874,0.003027836636777099,0.0024162149010769998,0
0,875,0.002222875189438797,0.0017738553298150656,0
0,879,0.0014375060373342378,0,0
0,880,0.0018300779672086479,0.001460402982377865,0
0,882,0,0.002158102923513878,0.003231993388060736
0,8339,0.0012450530432649,0,0
0,884,0,0,0.001887663382628194
0,885,0,0.002101967298335771,0.0031479241958857454
0,886,0.0014699658510804947,0,0
0,887,0,0,0.0024867163739188767
0,889,0.006509848769070762,0,0
0,891,0,0,0.008314364670049373
0,892,0,0.0015674152698796915,0
0,894,0,0.0017913317370053619,0.0026827137235873595
0,895,0,0.0019980238605059805,0
0,896,0.004445750378877594,0.0035477106596301313,0.005313081813543746
0,897,0.00347854514377827,0,0
0,898,0.00506321570927726,0,0
0,899,0.0015499639926358957,0,0
0,900,0,0.0020661383102959572,0
0,901,0.0035881056207476645,0.002863309784347153,0
0,903,0.0027124369871128176,0,0
0,904,0.0015447098774066215,0,0
0,905,0.0019146614026678713,0.0015279005992104556,0
0,906,0.024631860207294777,0,0
0,908,0.0016877385697590865,0,0
0,909,0.0017131180971238847,0.0013670689571883023,0.002047334157474564
0,912,0.0012553427378373372,0,0
0,913,0.002911753443034846,0,0
0,915,0.002190814489591122,0,0
0,916,0.003674914627701237,0,0
0,917,0.0017905281486638638,0,0
0,919,0,0.0014812233914952685,0
0,920,0.0030178106876486976,0,0
0,921,0,0,0.002086555118345724
0,924,0.0044675432728917,0.0035651013981577297,0.005339126332237589
0,925,0,0.0015984190884047844,0
0,926,0,0.0014177011407878692,0
0,927,0.0036022878564027933,0,0
